mco_id,mco_name,mco_owner,owner_id,address,city,state_abbreviation,zip,url,profit_status,private_public,telephone_one,telephone_two,fax,contracted_pbm,contracted_sp_vendor,service_areas,aliases,provider_sponsored,blues,al,ak,ar,az,ca,co,ct,dc,de,fl,ga,hi,ia,id,il,in,ks,ky,la,ma,me,mi,md,mn,ms,mo,mt,nc,nd,ne,nh,nj,nm,nv,ny,oh,ok,or,pa,ri,sc,sd,tn,tx,ut,va,vt,wa,wi,wv,wy,pr,foreign
969,"Care Wisconsin Health Plan, Inc.","Care Wisconsin First, Inc.",,"2802 International Lane, P.O. Box 14017",Madison,WI,53708-0017,www.carewisc.org,Not-for-profit.,Private.,608-240-0020,800-963-0035,608-245-3077,PharmaStar,,Wisconsin.,Care Wisconsin Inc. and Care Wisconsin CMO.,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,
984,FirstCarolinaCare Insurance Company,FirstHealth of the Carolinas.,,P.O. Box 3000,Pinehurst,NC,28374,www.firstcarolinacare.com,Not-for-profit,Private.,910-715-8100,800-574-8556,910-715-8101,MedImpact Healthcare Systems,,North Carolina.,Kanawha Healthcare Solutions.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1007,AmeriHealth Caritas Family of Companies,Independence Blue Cross and Mercy Health System.,25,200 Stevens Drive,Philadelphia,PA,19113,www.amerihealthcaritas.com,Not-for-profit.,Private.,215-937-8000,,215-937-8776,PerformRx,,"District of Columbia, Indiana, Kentucky, Louisiana, Nebraska, Pennsylvania, South Carolina.","AmeriHealth Mercy Health Plan, Arbor Health Plan, CBHNP/PerformCare, Keystone Mercy Health Plan, LaCare, MDwise Hoosier Alliance, Select Health of South Carolina, PerformRx.",YES,NO,0,0,0,0,0,0,0,100021,0,0,0,0,0,0,0,287030,0,0,157935,0,0,0,0,0,0,0,0,0,0,17051,0,0,0,0,0,0,0,0,1021329,0,236611,0,0,0,0,0,0,0,0,0,0,0,0
1011,"Essence, Inc.",Essence Group Holdings Corporation.,,13900 Riverport Drive,Maryland Heights,MO,63043,www.essencehealthcare.com; http://lumeris.com,For-profit.,Private.,314-209-2700,866-597-9560,314-770-6096,,Schnucks Pharmacy,"Illinois, Missouri.","Essence Healthcare, Inc.",NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7217,0,0,0,0,0,0,0,0,0,0,30244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1023,Elder Service Plan of Harbor Health,"Harbor Health Services, Inc.",,1135 Morton Street,Mattapan,MA,02126,www.elderserviceplan.org,Not-for-profit,Private.,617-533-2400,,617-533-2438,,,Massachusetts.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1024,Elder Service Plan of the North Shore,,,37 Friend Street,Lynn,MA,01902,www.pacenorthshore.org,Not-for-profit.,Private.,781-715-6608,781-581-7565,781-715-6699,None,,Massachusetts.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1025,Elder Service Plan of East Boston Health Center,The East Boston Neighborhood Health Center.,,"10 Gove Street and 20 Maverick Square, First Floor",East Boston,MA,02128,www.ebnhc.org/elderservice.php,Not-for-profit,Private.,617-568-6377,,617-568-4615,,,Massachusetts.,East Boston Elder Service Plan.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1026,PACE CNY,Loretto Rest Realty Corporation.,,100 Malta Lane,North Syracuse,NY,13212,www.pacecny.org; www.loretto-cny.org,Not-for-profit,Private.,315-452-5800,,315-452-5739,,,New York.,Independent Living Services of Central New York.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1027,CenterLight Healthcare,"CenterLight Health System, Inc.",,2401 White Plains Road,Bronx,NY,10467,www.centerlighthealthcare.org,Not-for-profit.,Private.,877-226-8500,718-515-8600,718-515-5253,,,New York.,formerly Comprehensive Care Management (CCM); CenterLight Healthcare Select.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1028,Independent Living for Seniors,Rochester General Health System.,,2066 Hudson Avenue,Rochester,NY,14617,www.independentlivingforseniors.org,Not-for-profit.,Private.,585-922-2831,800-896-0211,585-922-2864,,,New York.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1029,Community LIFE,"Jewish Association on Aging, Presbyterian Senior Care and UPMC.",92,"2400 Ardmore Boulevard, Suite 700",Pittsburgh,PA,15221,www.commlife.org,Not-for-profit.,Private.,412-436-1320,866-419-1693,412-664-5078,,,Pennsylvania.,"Pittsburgh Care Partnership, Inc.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,
1030,Florida PACE Centers (FPC),Miami Jewish Health Systems.,,5200 Northeast 2nd Avenue,Miami,FL,33137,www.miamijewishhealthsystems.org/home-and-community-care/program-of-all-inclusive-care-for-the-elderly-pace,Not-for-profit.,Private.,305-751-7223,855-737-7223,305-795-8420,,,Florida.,,YES,NO,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1031,Palmetto SeniorCare,Palmetto Health Alliance.,,"15 Richland Medical Park, Suite 203",Columbia,SC,29203,www.palmettohealth.org,Not-for-profit,Private.,803-931-8175,,803-434-3773,,,South Carolina.,Palmetto Health Alliance.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,
1033,"Total Community Care, L.L.C.","Total Community Options, Inc.",,"904 Las Lomas, NE",Albuquerque,NM,87102,www.myinnovage.org,Not-for-profit.,Private.,505-924-2650,,505-924-2605,,,New Mexico.,InnovAge Greater New Mexico PACE.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1035,Bienvivir Senior Health Services,,,2300 McKinley Avenue,El Paso,TX,79930,www.bienvivir.org,Not-for-profit,Private.,915-562-3444,,915-566-2351,,,Texas.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,
1036,"Commonwealth Care Alliance, Inc.",,,30 Winter Street,Boston,MA,02108,www.commonwealthcare.org,Not-for-profit.,Private.,866-610-2273,,,,,Massachusetts.,Senior Care Options; One Care: MassHealth plus Medicare.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1045,Amida Care,,,"248 West 35th Street, 7th Floor",New York,NY,10001,www.amidacareny.org,Not-for-profit.,Private.,646-786-1800,800-556-0689,646-786-1801,Express Scripts,,New York.,fka VidaCare.,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1054,KPS Health Plans,Group Health Cooperative.,73,"400 Warren Avenue, P.O. Box 339",Bremerton,WA,98337-0039,www.kpshealthplans.com,Not-for-profit.,Private.,360-377-5576,800-552-7114,360-478-2632,MedImpact Healthcare Systems,Diplomat Specialty Pharmacy,Washington.,Kitsap Physician Service.,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26361,0,0,0,0,
1063,Alexian Brothers Community Services,Ascension Health.,,"425 Cumberland Street, Suite 110",Chattanooga,TN,37404,www.alexianbrothers.net,Not-for-profit,Private.,423-698-0802,423-495-9114,423-622-6048,,,"Missouri, Tennessee.",,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,
1076,Senior Whole Health,"SWH Holdings, Inc.",,58 Charles Street,Cambridge,MA,02141,www.seniorwholehealth.com,For-profit.,Private.,617-494-5353,888-749-6455,617-494-5599,Express Scripts,,"Massachusetts, New York.",,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1080,Touchstone Health,"Touchstone Health Partnership, Inc.",,"One North Lexington Avenue, 12th Floor",White Plains,NY,10601,http://touchstoneh.com,For-profit.,Private.,914-288-1000,888-777-0204,,PTI/National Pharmaceutical Services,,New York.,,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,LIFE-University of Pennsylvania,Penn Nursing Network.,,4508 Chestnut Street,Philadelphia,PA,19139-3608,www.lifeupenn.org,Not-for-profit,Private.,215-573-7200,,215-573-4442,,,Pennsylvania.,University of Pennsylvania Health System; Trustees of the University of Pennsylvania.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093,Assurant Health,"Assurant, Inc.",,501 West Michigan Street; P.O. Box 3050,Milwaukee,WI,53202,www.assuranthealth.com,For-profit.,Private subsidiary of public company.,800-800-1212,,,CVS/Caremark Rx,,Nationwide.,"John Alden Life Insurance Company, Time Insurance Company, Union Security Insurance Company.",NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,"America's 1st Choice Holdings, Inc.","America's 1st Choice Holdings, Inc.",100,5403 North Church Avenue,Tampa,FL,33614,www.freedomhealth.com AND www.youroptimumhealthcare.com,For-profit.,Private.,866-245-5360,800-401-2740,813-506-6150,,,Florida.,"Freedom Health, Inc.; Optimum HealthCare, Inc.; Freedom First.",YES,NO,0,0,0,0,0,0,0,0,0,125633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1102,"HealthSun Health Plans, Inc.",SunPlus Advantage.,,"3250 Mary Street, Suite 400",Coconut Grove,FL,33133,www.healthsun.com,For-profit.,Private.,305-234-9292,877-207-4900,305-234-9275,,,Florida.,,NO,NO,0,0,0,0,0,0,0,0,0,20913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1105,"Inter-County Health Plans, Inc.","Jointly held by Independence Blue Cross and Highmark, Inc.",25,720 Blair Mill Road,Horsham,PA,19044,www.ichphealth.com,Not-for-profit.,Private.,800-984-5933,,215-657-3282,FutureScripts,,Pennsylvania.,"Inter-County Hospitalization Plan, Inter-County Student Health Plan, Inter-County, ICHP.",NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10519,0,0,0,0,0,0,0,0,0,0,0,0,0,
1109,"Humana, Inc.","Humana, Inc.",,500 West Main Street,Louisville,KY,40202,www.humana.com,For-profit.,Public.,502-580-1000,800-486-2620,,Humana Pharmacy Solutions,Humana Pharmacy Solutions,Nationwide.,"Arcadian Health, CarePlus, Cariten, CHA Health, Evergreen Health Plan, KMG America, MD Care, MetCare Health Plans (aka AdvantageCare), OSF Health Plans and Evergreen Health Plan.",NO,NO,43100,400,42100,90800,29300,89500,700,0,1700,749900,299000,4500,24500,11100,351000,104600,67100,754900,217100,3900,5300,85300,1100,38300,58200,86100,10200,77400,3800,13900,3900,2100,14800,49700,10800,409300,27500,3900,33800,900,64400,8400,212500,719100,65900,113900,500,34900,277800,65200,1400,641700,0
1132,InnovaCare Health Solutions,"InnovaCare, Inc.",,173 Bridge Plaza North,Fort Lee,NJ,07024,www.innovacarehealth.com; www.mmm-pr.com/eng; www.pmcpr.org/eng,For-profit.,Private.,201-969-2300,,201-969-2339,,,"Connecticut, Delaware, Florida, Illinois, Massachusetts, New Jersey, New York, Pennsylvania, Puerto Rico, Rhode Island.","Formerly part of Aveta, Inc.; operating as InnovaCare Health Solutions through its subsidiaries Medicare y Mucho Mas (MMM Healthcare) and PMC Medicare Choice (PMC).",YES,NO,0,0,0,0,0,0,38,0,11,253,0,0,0,0,45,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,28,0,0,160,0,0,0,37,14,0,0,0,0,0,0,0,0,0,0,0,230288,
1144,Trustmark Companies,Trustmark Mutual Holding Company.,,400 Field Drive,Lake Forest,IL,60625,www.trustmarkcompanies.com,Mutual insurance company.,Mutual company.,847-615-1500,,847-615-3910,CVS/Caremark Rx,,Nationwide.,"Trustmark Insurance Company; Trustmark Life Insurance Company; CoreSource; CoreSource, Inc.; Starmark; Star Marketing and Administration, Inc.; Trustmark Employer Medical; Trustmark Voluntary Benefit Solutions; HealthFitness.",NO,NO,2335,1960,16587,7406,42797,9661,5350,583,7107,40817,16257,91,3774,2031,35490,26800,32855,7865,3128,4483,1201,82030,54451,1874,6185,72479,590,32755,211,4133,698,27811,468,2268,25986,143979,11373,3494,95978,710,11461,9867,17923,27444,6783,631,8142,11160,26317,1011,2404,44,31
1151,Children's Community Health Plan,Children's Hospital of Wisconsin.,,P.O. Box 1997,Milwaukee,WI,53201,www.childrenschp.com,Not-for-profit.,Private.,800-482-8010,,,,,Wisconsin.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000,0,0,0,
1156,AIDS Healthcare Foundation,,,1001 North Martel Avenue,Los Angeles,CA,90046,www.positivehealthcare.org,Not-for-profit.,Private.,323-436-5000,,323-337-9141,MedImpact Healthcare Systems,MedImpact Healthcare Systems,California and Florida.,"Positive Healthcare Partners, Positive Healthcare California, Positive Healthcare Florida.",YES,NO,0,0,0,0,1660,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1158,"Central Health Plan of California, Inc.","AHMC Central Health, LLC",,1540 Bridgegate Drive,Diamond Bar,CA,91765,www.centralhealthplan.com,For-profit.,Private.,626-388-2390,866-314-2427,626-388-2361,PTI/National Pharmaceutical Services,,California.,Central Health Medicare Plan.,YES,NO,0,0,0,0,12982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1159,"Honored Citizens Choice Health Plan, Inc.",,,"17315 Studebaker Road, Suite 200",Cerritos,CA,90703,www.citizenschoicehealth.com,For-profit.,Private.,323-728-7232,866-646-2247,323-728-8494,CVS/Caremark Rx,,California.,dba Citizens Choice Health Plan.,NO,NO,0,0,0,0,14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1161,United Mine Workers of America,,,"2121 K Street, NW, Suite 350",Washington,DC,20037,"www.umwa.org, www.umwafunds.org",Not-for-profit.,Private.,800-291-1425,703-208-7200,304-256-2626,,,Nationwide.,"United Mine Workers of America Health & Retirement, the Funds.",YES,NO,645,0,21,20,11,121,0,0,0,302,0,0,0,0,1514,915,68,2918,0,0,0,20,24,0,0,12,0,161,0,0,0,0,15,0,0,934,22,0,4946,0,31,0,350,0,230,1959,0,13,0,9364,20,0,
1164,Liberty Health Advantage,,,"1 Huntington Quadrangle, Suite 3N01",Melville,NY,11747,www.lhany.com,For-profit.,Private.,866-542-4269,855-439-1660,631-227-3484,PTI/National Pharmaceutical Services,,New York.,,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1167,LIFE Pittsburgh,Living Independence for the Elderly.,,"875 Greentree Road, One Parkway Center, Suite 100",Pittsburgh,PA,15220,www.lifepittsburgh.org,Not-for-profit,Private.,412-388-8042,412-388-8050,412-388-8055,,,Pennsylvania.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,
1168,Mercy LIFE,St. Agnes Continuing Care Center (a Member of Mercy Health System).,,1930 South Broad Street,Philadelphia,PA,19145,www.mercyhealth.org/services/mercy-life,Not-for-profit,Private.,215-339-4747,215-339-4522,215-339-4554,"OmniCare Senior Script, Broad Street Apothecary",,Pennsylvania.,St. Agnes LIFE,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,
1169,PACE Organization of Rhode Island,,,225 Chapman Street,Providence,RI,02905,www.pace-ri.org,Not-for-profit,Private.,401-490-6566,877-781-7223,401-490-6537,,,Rhode Island.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,
1170,Consolidated Association of Railroad Employees Health Care (CARE),,,"4912 Midway Drive, P.O. Box 6130",Temple,TX,76503-6130,www.carehealthplan.com,For-profit.,Private.,254-773-1330,800-334-1330,254-774-7652,,,"Arizona, California, Colorado, Illinois, Iowa, Kansas, Missouri, New Mexico, Oklahoma, Texas.",,YES,NO,0,0,0,57,16,74,0,0,0,0,0,0,51,0,56,0,927,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,215,0,0,0,55,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,
1172,Union Pacific Railroad Employees Health Systems (UPREHS),,,P.O. Box 161020,Salt Lake City,UT,84116-1020,www.uphealth.com,Not-for-profit.,Private.,801-595-4300,800-547-0421,801-595-4399,,,"Arizona, Arkansas, California, Colorado, Idaho, Illinois, Iowa, Kansas, Louisiana, Mississippi, Missouri, Nebraska, Nevada, Oklahoma, Oregon, Tennessee, Texas, Utah, Washington, Wyoming.",,NO,NO,0,0,691,142,458,674,0,0,0,0,0,0,363,1101,205,0,565,0,68,0,0,0,0,0,24,680,0,0,0,1947,0,0,0,205,0,0,22,455,0,0,0,0,34,324,1182,0,0,273,0,0,606,0,0
1173,C&O Employees Hospital Association,,,"511 Main Street, 2nd Floor",Clifton Forge,VA,24422,www.coeha.com,Not-for-profit,Private.,540-862-5728,800-679-9135,540-862-3552,,,"Indiana, Kentucky, Ohio, Virginia, West Virginia.",,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,435,0,0,0,577,0,0,
1174,"Physicians United Plan, Inc.","IDJB Investments, LLC.",,"8427 Southpark Circle, Suite 500",Orlando,FL,32819,www.uaskpup.com,For-profit,Private.,407-571-0693,866-571-0693,407-226-1922,MedImpact,,Florida.,PUP.,NO,NO,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,American Health Medicare (AHM),Triple-S Management Corporation.,,"Metro Office Park, 3rd Floor",Guaynabo,PR,00968,www.ahmpr.com/english,For-profit.,Public.,787-620-1919,866-620-2420,787-620-0929,,,Puerto Rico.,"Triple-S Salud, Inc.",NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66509,
1184,Wabash Memorial Hospital,Wabash Memorial Hospital Association.,,1501 North Water Street,Decatur,IL,62526,www.wabashcannonball.org,Not-for-profit.,Private.,217-429-5246,888-800-9161,217-429-1222,LDI Integrated Pharmacy Services,,"Illinois, Indiana, Iowa, Michigan, Missouri, Ohio, Tennessee.",,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,11,0,595,129,0,0,0,0,0,67,0,0,0,318,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,
1185,Sidney Hillman Health Center (SHHC),,,333 South Ashland Avenue,Chicago,IL,60607-2750,,Not-for-profit.,Private.,312-738-6170,585-473-3280,,,,"Illinois, Indiana.",,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1188,NY Hotel Trades Council & Hotel Association of NYC,,,305 West 44th Street,New York,NY,10036,www.hotelfunds.org,Not-for-profit.,Private.,212-586-6400,,212-581-3984,,,"New Jersey, New York.","New York Hotel Trades Council and Hotel Association of New York City, Inc. Health Benefits Fund.",NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1193,MCS Life Insurance Company,"Medical Card System, Inc. and WellPoint, Inc.",3,"MCS Plaza, 1st Floor, Suite 105, 255 Ponce de Leon Avenue",San Juan,PR,00916-1919,www.mcsclassicare.com/en,For-profit.,Private subsidiary of public company.,866-627-8183,787-620-2530,787-620-0986,,,"Connecticut, Florida, Massachusetts, New York, Puerto Rico.","MCS Advantage, Inc.; MCS Classicare (HMO).",NO,NO,0,0,0,0,0,0,16,0,0,99,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129507,
1196,Triple-S Management Corporation,Triple-S Management Corporation.,,P.O. Box 363628,San Juan,PR,00936-3628,www.ssspr.com,For-profit.,Public.,787-774-6060,877-357-9777,787-706-2833,,,"Florida, Puerto Rico.","Blue Cross Blue Shield of Puerto Rico; Triple-S, Inc. (Blue Shield); La Cruz Azul de Puerto Rico; Triple-S Salud; Puerto Rico Health Plan.",NO,YES,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671320,
1197,"First Medical Health Plan, Inc.",,,PO Box 195080,San Juan,PR,00919-5080,www.firstmedicalpr.com and www.firstpluspr.com,For-profit.,Private.,787-474-3999,888-767-7717,787-474-3994,abarca health,,Puerto Rico.,First+Plus.,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334664,
1224,Cigna Corporation,Cigna Corporation.,,900 Cottage Grove Road,Bloomfield,CT,06152,www.cigna.com,For-profit.,Public.,860-226-6000,800-244-6224,,Cigna Pharmacy Management,Cigna Pharmacy Management,Nationwide.,"Alta Health and Life Insurance Company, Bravo Health, Cigna Behavioral Health, Cigna European Services (UK) Ltd, Cigna Health Corporation, Cigna Health Management, Cigna Healthcare of Arizona, Cigna Healthcare of California, Cigna Healthcare of Florida, Cigna Holdings, Connecticut General Life Insurance Company, Great-West Healthcare, Healthsource, HealthSpring, HealthSpring Management, Life Insurance Company of North America, Magnolia Cigna Corp.",NO,NO,101310,18502,66044,398355,1024233,464016,364506,27594,36366,1119999,596442,3165,46475,38066,502729,401247,100186,76866,145617,259851,81169,119767,354416,120350,99748,256511,127035,405057,8864,28950,141614,461780,33654,142075,670550,300888,86971,110091,348981,27194,177824,9312,810331,1269580,112909,422488,71149,215410,76799,44846,74545,741,70430
1236,Trillium Community Health Plan,"Agate Resources, Inc.",,P.O. Box 11756,Eugene,OR,97440-3956,www.trilliumchp.com,For-profit,Private.,541-431-1950,800-910-3906,541-984-5685,,,Oregon.,"Trillium Advantage, Sprout Healthy KidsConnect, Lane Individual Practice Association.",NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1237,VNSNY CHOICE,Affiliate of the Visiting Nurse Service of New York.,,"1250 Broadway, 11th Floor",New York,NY,10001,www.vnsnychoice.org,Not-for-profit.,Private.,888-867-6555,,,CVS/Caremark Rx,,New York.,"fka VNS CHOICE Select, VNSNY CHOICE Medicare.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1240,"GEMCare Health Plan, Inc.","Golden Empire Managed Care, a Medical Group, Inc. and Managed Care Systems, LP.",,"4550 California Avenue, Suite 100",Bakersfield,CA,93309,www.gemcarehealthplan.com,For-profit.,Private.,661-716-8800,877-697-2464,,PTI/National Pharmaceutical Services,,California.,"Physician's Choice, Nationcare PPO.",YES,NO,0,0,0,0,20950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
