mco_id,mco_name,mco_owner,owner_id,address,city,state_abbreviation,zip,url,profit_status,private_public,telephone_one,telephone_two,fax,contracted_pbm,contracted_sp_vendor,service_areas,aliases,blues,al,ak,ar,az,ca,co,ct,dc,de,fl,ga,hi,ia,id,il,in,ks,ky,la,ma,me,mi,md,mn,ms,mo,mt,nc,nd,ne,nh,nj,nm,nv,ny,oh,ok,or,pa,ri,sc,sd,tn,tx,ut,va,vt,wa,wi,wv,wy,pr,foreign
105,Colorado Choice Health Plans,,,"700 Main Street, Suite 100",Alamosa,CO,81101,www.cochoice.com,Not-for-profit.,Private.,(719) 589-3696,(800) 475-8466,(719) 589-4901,"Prescription Solutions, WellDyne Rx, Catamaran Corporation",,Colorado.,,NO,0,0,0,0,0,"10,145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,"ConnectiCare, Inc.","EmblemHealth, Inc.",13,175 Scott Swamp Road,Farmington,CT,06032,www.connecticare.com,For-profit.,Private.,(860) 674-5700,(800) 251-7722,(860) 674-5728,Express Scripts,"Express Scripts (Curascript), Walgreens Specialty Pharmacy, ICORE Healthcare","Connecticut, Massachusetts.","ConnectiCare Insurance Company, Inc.",NO,5,0,0,17,37,11,"216,344",8,3,203,20,0,3,0,13,6,0,9,6,"3,371",64,21,37,3,12,11,0,35,0,0,95,65,3,3,"1,138",31,4,7,49,248,38,0,29,58,3,37,20,19,4,4,2,4,
580,Blue Cross and Blue Shield of Oklahoma,"Health Care Service Corporation, a mutual legal reserve company.",2,1400 South Boston Avenue,Tulsa,OK,74119,www.bcbsok.com,Not-for-profit.,Private.,(918) 551-3500,(312) 653-6000,(918) 560-3060,Prime Therapeutics,Walgreens Specialty Pharmacy,Oklahoma.,"BlueLincs HMO, GHS HMO, Group Health Service of Oklahoma, Inc.",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"719,868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
592,Hawaii Medical Service Association,,,P.O. Box 860,Honolulu,HI,96808,www.hmsa.com,Not-for-profit.,Mutual company.,(808) 948-6111,,(808) 948-5567,CVS/Caremark Rx,CVS/Caremark Rx,"Hawaii, plus Medicare Advantage plans in California and Nevada.","Blue Cross Blue Shield of Hawaii, HMO Hawaii, Health Plan Hawaii.",YES,0,0,0,0,14,0,0,0,0,0,0,"722,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
613,Excellus BlueCross BlueShield,Lifetime Healthcare Companies.,61,165 Court Street,Rochester,NY,14647,www.excellusbcbs.com,Not-for-profit.,Private.,(585) 454-1700,,,"MedImpact Healthcare Systems, FLRx (internal PBM)",Express Scripts (Curascript),New York.,"Upstate HMO; the Excellus Health Plan, Inc.",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,720,584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1252,Timber Products Manufacturers Trust,,,951 East Third Avenue,Spokane,WA,99202,www.timberassociation.com,Not-for-profit,Private.,(509) 535-4646,,(509) 534-6106,CVS/Caremark Rx,,Washington.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,103",0,0,0,0,
158,Gold Coast Health Plan,Ventura County Medi-Cal Managed Care Commission,,"2220 East Gonzales Road, Suite 200",Oxnard,CA,93030,www.goldcoasthealthplan.org,Not-for-profit.,Government.,(805) 981-5321,(888) 301-1228,(805) 981-5314,ScriptCare,,California.,Ventura County Medi-Cal Managed Care Commission dba Gold Coast Health Plan; fka Ventura County Health Care Plan.,NO,0,0,0,0,"135,897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
573,SIMNSA Health Plan,,,"333 H Street, Suite 6040",Chula Vista,CA,91910,www.simnsa.com,For-profit.,Private.,(800) 424-4652,,(619) 407-4087,,,California.,"Sistemas Medicos Nacionales, S.A. (SIMNSA); SIMNSA Health Care.",NO,0,0,0,0,"60,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
406,"Capital Health Plan, Inc.","Blue Cross and Blue Shield of Florida, Inc.",97,P.O. Box 15349,Tallahassee,FL,32317,www.capitalhealth.com,Not-for-profit.,Private.,(850) 383-3311,,(850) 383-3339,Prime Therapeutics,Prime Therapeutics,Florida.,"Licensed affiliate of Blue Cross and Blue Shield of Florida, CHP.",NO,0,0,0,0,0,0,0,0,0,"126,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1712,Memorial Hermann Health Insurance Company,Memorial Hermann Health System.,,"929 Gessner, Suite 1500",Houston,TX,77024,www.mhhealthplan.org,Not-for-profit,Private.,(713) 338-5252,,,,,Texas.,"Formerly MHealth Insurance Company; Memorial Hermann Health Solutions, Inc.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,612",0,0,0,0,0,0,0,0,
695,Blue Cross & Blue Shield of Rhode Island,,,500 Exchange Street,Providence,RI,02903,www.bcbsri.com,Not-for-profit,Private.,(401) 459-5000,(800) 639-2227,(401) 459-5885,Catamaran Corporation,CVS/Caremark Rx,Rhode Island.,Coordinated Health Partners is the HMO subsidiary of Blue Cross and Blue Shield of Rhode Island.,YES,249,2,97,893,"2,362",794,"5,860",83,143,"5,580","1,039",14,66,36,"1,364",315,118,159,181,"43,779",943,345,"1,004",258,33,404,64,"2,125",1,19,"1,220","1,527",28,250,"3,186",780,128,97,"1,172","340,681",778,20,658,"3,210",73,"1,235",286,378,280,59,46,31,1
708,Blue Cross Blue Shield of Arizona,,,2444 West Las Palmaritas Drive,Phoenix,AZ,85021,www.azblue.com,Not-for-profit.,Private.,(602) 864-4899,(602) 864-4400,(602) 864-4035,MemberHealth,,"Arizona, plus Medicare Advantage plans in D.C. and Washington.","Medisun, Inc., MedStar Family Choice, Inc.",YES,0,0,0,"575,747",0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,
136,Blue Shield of California,California Physicians' Service.,,50 Beale Street,San Francisco,CA,94105,www.blueshieldca.com,Not-for-profit.,Private.,(415) 229-5359,(888) 568-3560,(415) 229-6240,Blue Shield of California,"CVS/Caremark Rx, Walgreens Specialty Pharmacy (Outpatient Rx)",California.,California Physicians' Service.,YES,0,0,0,0,"2,941,465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,Sharp Health Plan,"Sharp HealthCare, Inc.",,"8520 Tech Way, Suite 200",San Diego,CA,92123,www.sharphealthplan.com,Not-for-profit.,Private.,(858) 499-8300,(800) 359-2002,,MedImpact Healthcare Systems,,California.,,NO,0,0,0,0,"70,559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
740,"Valley Baptist Health Plans, Inc.",Valley Baptist Health System.,,2005 Ed Carey Drive,Harlingen,TX,78550,www.valleyhealthplans.com,Not-for-profit.,Private.,(956) 389-2273,(800) 829-6440,(956) 389-2281,CVS/Caremark Rx,,Texas.,Valley Baptist Insurance Company.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,793",0,0,0,0,0,0,0,0,
753,Blue Cross and Blue Shield of Wyoming,,,4000 House Avenue,Cheyenne,WY,82001,www.bcbswy.com,Not-for-profit.,Private.,(307) 634-1393,(800) 442-2376,(307) 638-6927,Prime Therapeutics,Prime Therapeutics,Wyoming.,KidCare.,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,868",0,
34,MVP Health Care,"MVP Health Care, Inc.",,625 State Street,Schenectady,NY,12305,www.DiscoverMVP.com,Not-for-profit.,Private.,(518) 370-4793,(888) 687-6277,(518) 370-0852,Express Scripts,Express Scripts (Curascript),"New Hampshire, New York, Vermont, plus Medicare Advantage plans in other states.","Formerly MVP Health Plan; Hudson Health Plan, Rochester Area HMO/Preferred Care, Mohawk Valley Physicians Health Plan, Preferred Gold.",NO,160,3,37,248,801,"1,617","1,692",6,69,"1,801","1,773",7,85,24,485,151,42,77,52,"2,272",277,180,261,455,18,143,20,602,1,30,"6,743","1,448",23,103,"543,991","1,248",123,771,"1,999",98,440,16,225,946,105,299,"38,626",122,126,13,14,7,10
39,"Health Plan of the Upper Ohio Valley, Inc.",The Health Plan of the Upper Ohio Valley.,,52160 National Road East,St. Clairsville,OH,43950,www.healthplan.org,Not-for-profit,Private.,(740) 695-3585,(800) 624-6961,(740) 695-5297,Express Scripts (Medco),"Express Scripts/Medco), Specialty Scripts Pharmacy",Ohio and West Virginia.,"THP Insurance Company; Hometown Health Plan; The Health Plan; Health Plan SecureChoice, Mountain Health Trust.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,998",0,0,0,0,0,0,0,0,0,0,0,0,0,"72,168",0,0,
45,"Kaiser Foundation Health Plan of Georgia, Inc.",Kaiser Permanente.,26,"3495 Piedmont Road, NE",Atlanta,GA,30305,www.kp.org,Not-for-profit.,Private.,(404) 364-7243,(404) 261-2590,(404) 812-6530,Kaiser Permanente owned and managed pharmacies,MedImpact Healthcare Systems,Georgia.,"Senior Advantage, Multi Choice, Signature HMO.",NO,0,0,0,0,0,0,0,0,0,0,"229,138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
292,Blue Cross and Blue Shield of Montana,"Health Care Service Corporation, a mutual legal reserve company.",2,560 North Park Avenue,Helena,MT,59604,www.bcbsmt.com,Not-for-profit.,Private.,(406) 437-5000,(800) 447-7828,(406) 447-3454,Prime Therapeutics,,Montana.,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"268,761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
300,WINhealth Partners,,,"1200 East 20th Street, Suite A",Cheyenne,WY,82001,www.winhealthplans.com,Not-for-profit.,Private.,(307) 773-1300,(307) 773-1305,(307) 638-7701,PTI/National Pharmaceutical Services,Fairview Pharmacy,Wyoming.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,658",0,0
302,Neighborhood Health Plan,,,253 Summer Street,Boston,MA,02210,www.nhp.org,Not-for-profit.,Private.,(617) 772-5500,(800) 433-5556,(617) 772-5513,MedMetrics,,Massachusetts.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"266,767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Arkansas BlueCross BlueShield,Arkansas BlueCross BlueShield.,95,601 South Gaines Street,Little Rock,AR,72201,www.arkbluecross.com,Not-for-profit.,Private.,(501) 378-2000,(800) 238-8379,,CVS/Caremark Rx,CVS/Caremark Rx,Arkansas.,USAble Mutual Insurance Company.,YES,0,0,"399,057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Blue Cross and Blue Shield of Alabama,,,450 Riverchase Parkway East,Birmingham,AL,35244,www.bcbsal.com,Not-for-profit.,Private.,(205) 220-2100,(800) 292-8868,(205) 220-2949,Prime Therapeutics,,Alabama and Nationwide.,,YES,"2,092,382","1,368","16,581","9,237","38,204","8,176","4,508",239,865,"73,341","78,609",171,"16,375","3,762","31,508","38,833","4,998","44,906","21,692","8,185","2,302","22,748","7,993","10,637","43,584","19,832","1,725","58,389",704,"4,077","2,966","9,783","3,604","5,024","20,194","37,536","5,704","4,245","25,217","1,342","31,565","1,286","56,913","83,497","3,711","33,161",706,"9,770","12,736","6,920","1,480",36,
266,AultCare Insurance Company,Aultman Health Foundation/SQCP.,,"2600 Sixth Street, SW",Canton,OH,44710,www.aultcare.com,Not-for-profit.,Private.,(330) 363-6360,(800) 344-8858,(330) 454-7845,"Pharmacy Data Management, Inc. (PDMI)",,"Ohio, plus Medicare Advantage plans in other states.","AultCare Health Plans, McKinley Life Insurance Company, AultCare Corporation.",NO,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,65,0,0,0,0,"422,703",0,0,18,0,67,0,0,0,0,0,0,0,0,97,0,0,
267,Medical Mutual,,76,2060 East 9th Street,Cleveland,OH,44115,www.MedMutual.com,Mutual insurance company.,Mutual company.,(216) 687-7000,(800) 523-8558,(216) 687-6044,Express Scripts (Medco),,"Ohio plus Georgia, Indiana, Michigan, Pennsylvania, South Carolina, West Virginia, Wisconsin.","Medical Mutual of Ohio, Super Med Plus of Ohio, Consumers Life Insurance Company.",NO,0,0,0,0,0,0,0,0,0,0,"60,907",0,0,0,0,"21,326",0,0,0,0,0,"1,311",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,997,393",0,0,"505,474",0,"51,746",0,0,0,0,0,0,0,102,89,0,0,0
277,BlueCross BlueShield of Western New York and BlueShield of Northeastern New York,"HealthNow New York, Inc.",,257 West Genesee Street,Buffalo,NY,14202,www.bcbswny.com; www.bsneny.com,Not-for-profit.,Private.,(716) 887-6900,,,Express Scripts,"Walgreens Specialty Pharmacy (Option Care), Express Scripts (Curascript and Medco/Accredo Health Group)","New York, plus Medicare Advantage plans in other states.",,YES,"1,779",134,466,847,"3,941",465,"2,152",37,95,"6,931","2,006",14,278,"1,875","2,273","1,194",404,876,826,"1,686",211,"2,623",414,733,"1,071",742,33,"3,560",109,85,271,"1,906",148,324,"537,011","3,387",348,412,"11,678",80,"2,005",43,869,"3,817","1,879","3,365",457,"1,079","1,456",533,57,11,223
281,Blue Cross and Blue Shield of Minnesota,Aware Integrated Incorporated.,,P.O. Box 64560,St. Paul,MN,55164,www.bluecrossmn.com,Not-for-profit.,Private.,(651) 662-8000,(800) 382-2000,(651) 662-1502,Prime Therapeutics,,"Minnesota, plus Medicare Advantage in other states.","Blue Plus, First Plan of Minnesota, HMO Minnesota, MII Life.",YES,0,0,0,114,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,425,936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,
208,UCare,,,P.O. Box 52,Minneapolis,MN,55440-0052,www.ucare.org,Not-for-profit.,Private.,(612) 676-6500,(888) 531-1493,(612) 676-6501,Express Scripts,Express Scripts (Accredo),"Minnesota, Wisconsin.","UCare Health, Ucare Minnesota, UCare for Seniors, MinnesotaCare.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"306,673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,068",0,0,0,0
74,Regence BlueShield,Cambia Health Solutions.,7,"1800 9th Avenue, P.O. Box 21267",Seattle,WA,98101,www.wa.regence.com,Not-for-profit.,Private.,(206) 464-3600,(888) 344-5593,,RegenceRx,Walgreens Specialty Pharmacy,Washington.,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"770,512",0,0,0,0,
679,FirstCare Health Plans,Covenant Health System and Hendrick Medical Center.,,12940 North Highway 183,Austin,TX,78750,www.firstcare.com,For-profit.,Private.,(512) 257-6000,(800) 884-4901,(877) 878-8422,"Express Scripts, Inc.","Express Scripts, Inc.",Texas.,"SHA, LLC; Southwest Life & Health FirstCare PPO.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"167,546",0,0,0,0,0,0,0,0,
199,"SummaCare Health Plan, Inc.",Summa Health System.,,10 North Main Street,Akron,OH,44308,www.summacare.com,For-profit.,Private.,(330) 966-8410,(800) 966-8411,(330) 996-8454,MedImpact Healthcare Systems,Walgreens Specialty Pharmacy,"Florida, Maryland, Ohio, Tennessee.",SummaCare Medicare Advantage Plans.,NO,0,0,0,0,0,0,0,0,0,"1,924",0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,"144,319",0,0,0,0,0,0,"13,522",0,0,0,0,0,0,0,0,0,
420,Blue Cross Blue Shield of Massachusetts,,,401 Park Drive,Boston,MA,02215,www.bluecrossma.com,Not-for-profit.,Private.,(617) 246-5000,(800) 253-5210,(617) 246-4832,Express Scripts,,Massachusetts.,HMO Blue,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,756,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,Dean Health Plan,Dean Health System.,,1277 Deming Way,Madison,WI,53717,www.deancare.com,For-profit.,Private.,(800) 356-7344,(608) 827-4420,(608) 827-4212,Navitus Health Solutions,Specialty Scripts,Wisconsin.,"Dean Health Insurance, Inc.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"264,419",0,0,0,
434,"Health Tradition Health Plan, Inc.",Mayo Holding Company.,,1808 East Main Street,Onalaska,WI,54650,www.healthtradition.com,For-profit.,Private.,(608) 781-9692,(877) 832-1823,(608) 781-9653,,,Wisconsin.,Formerly Greater LaCrosse Health Plans.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36,184",0,0,0,
435,Group Health Cooperative of Eau Claire,,,2503 North Hillcrest Parkway,Altoona,WI,54720,www.group-health.com,Not-for-profit.,Private.,(715) 552-4300,(888) 203-7770,(715) 836-7683,PharmaStar,,Wisconsin.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,803",0,0,0,
436,Group Health Cooperative of South Central Wisconsin,,,"1265 John Q. Hammons Drive, Suite 200",Madison,WI,53717,www.ghcscw.com,Not-for-profit.,Private.,(608) 828-4853,(800) 605-4327,(608) 257-3842,Navitus Health Solutions,,Wisconsin.,GHC-SCW.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,542",0,0,0,
437,Gundersen Health Plan,Gundersen Health System,,1836 South Avenue,La Crosse,WI,54601,www.gundersenhealthplan.org,Not-for-profit.,Private.,(608) 775-8000,(800) 370-9718,(608) 775-8091,ClearScripts/Argus,,"Iowa, Minnesota, Wisconsin.","fka Gundersen Lutheran Health Plan, Inc.",NO,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89,209",0,0,0,
438,MercyCare Health Plans,Mercy Health System Corporation.,,3430 Palmer Drive,Janesville,WI,53547,www.mercycarehealthplans.com,For-profit.,Private.,(608) 752-3431,(800) 752-3431,(608) 752-3751,"CVS/Caremark Rx, Mercy Health System Pharmacies",,Wisconsin.,"MercyCare HMO, Inc.; MercyCare Insurance Company, Inc.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36,237",0,0,0,
439,Network Health,"Ministry Health Care, Inc.",88,1570 Midway Place,Menasha,WI,54952,www.networkhealth.com,For-profit.,Private.,(920) 720-1300,(800) 826-0940,(920) 720-1900,"Express Scripts, CVS/Caremark Rx",,Wisconsin.,Network Health Insurance Corp.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"166,808",0,0,0,
440,Arise Health Plan,"WPS Health Plan, Inc.",,"421 Lawrence Drive, Suite 100",De Pere,WI,54115,www.wecareforwisconsin.com,For-profit.,Private.,(920) 490-6900,(888) 711-1444,(920) 490-6944,Express Scripts,,Wisconsin.,Formerly WPS Prevea Health Plan or Wisconsin Physicians Service Insurance Corporation.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"179,829",0,0,0,
448,"Bluegrass Family Health, Inc.","Baptist Healthcare System, Inc. (Louisville, KY).",,"651 Perimeter Drive, Suite 300",Lexington,KY,40517,www.bgfh.com,Not-for-profit.,Private.,(859) 269-4475,(800) 787-2680,(859) 335-3750,Express Scripts,Express Scripts,Kentucky.,"Signature Health Alliance, Health Alliance Plan.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
450,BlueCross BlueShield of Tennessee,"BlueCross BlueShield of Tennessee, Inc.",,1 Cameron Hill Circle,Chattanooga,TN,37402,www.bcbst.com,Not-for-profit.,Private.,(423) 535-5600,(800) 565-9140,(423) 535-6355,Express Scripts,Express Scripts,Tennessee and Nationwide.,"Volunteer State Health Plan, TennCare, BlueCare, SharedHealth, BlueAdvantage, BlueElite, OnLife, BlueCard, BlueAccess, BluePerks.",YES,"34,529","1,514","14,128","12,314","20,121","8,926","2,072",582,790,"28,293","41,470",69,"3,783","2,943","20,816","15,256","3,986","31,721","11,455","3,705","4,101","11,215","4,994","2,460","37,681","14,350","1,123","22,713",245,"2,249","1,306","3,750","8,239","2,450","6,635","22,813","8,420","4,313","10,582",913,"16,505","1,140","2,583,822","51,243","3,648",191,"23,371","7,123","3,984","8,737","2,040",20,42
456,Regence BlueCross BlueShield of Oregon,Cambia Health Solutions.,7,100 Southwest Market Street,Portland,OR,97201,www.or.regence.com,Not-for-profit.,Private.,(503) 225-5221,(800) 452-7278,(503) 225-4848,RegenceRx,Walgreens Specialty Pharmacy,Oregon.,Pioneer Educators Health Trust.,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"518,593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1587,"FirstCommunity Health Plan, Inc.",,,"699 Gallatin Street, Suite A2",Huntsville,AL,35801,www.firstcomm.org,Not-for-profit,Private.,(256) 532-2790,(256) 532-2783,(256) 532-2780,,,Alabama.,First Community Senior Select.,NO,"3,744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1264,"WellPoint, Inc.","WellPoint, Inc.",3,120 Monument Circle,Indianapolis,IN,46204,www.wellpoint.com,For-profit.,Public.,(317) 488-6000,,,Express Scripts,,"Nationwide. Blue Cross or Blue Shield licensee in the following states: California, Colorado, Connecticut, Georgia, Indiana, Kentucky, Maine, Missouri, Nevada, New Hampshire, New York, Ohio, Virginia, and Wisconsin.","The following subsidiaries and brands are included in this record: AMERIGROUP, Americaid, Anthem subsidiaries in California, Colorado, Connecticut, Florida, Indiana, Kentucky, Maine, Nevada, New Hampshire, Ohio, Virginia and Wisconsin; Atrium Health Care, Blue Cross Blue Shield of Georgia, Blue Cross of California, CareMore Health Group, Community Insurance Company, CompCare, Empire Blue Cross Blue Shield, INTotal Health, Healthkeepers, HealthLink HMO, Healthplus, Healthy Alliance, HMO Colorado, HMO Missouri, Matthew Thornton Health Plan, Peninsula Health Care, Priority Health Care, RightChoice Managed Care, Rocky Mountain Hospital & Medical Service, UNICARE.",YES,11,0,0,"17,127","2,811,870","481,119","533,583",0,15,"237,507","1,293,806",15,0,25,"269,347","1,994,680","119,982","598,392","128,368",26,"230,295",0,"224,864",0,0,"612,914",0,33,0,"1,225","215,782","150,924","24,033","104,404","2,104,118","1,665,611",16,130,491,0,49,0,"201,740","832,098",25,"2,098,791",0,"34,364","414,719","86,345",0,0,
354,Sanford Health Plan,Sanford Health.,111,"300 North Cherapa Place, Suite 201",Sioux Falls,SD,57103,www.sanfordhealthplan.org,Not-for-profit.,Private.,(605) 328-6868,(800) 752-5863,(605) 328-6811,Express Scripts,Express Scripts (Curascript),"Iowa, Minnesota, North Dakota, South Dakota.","Formerly Sioux Valley Health Plan (SVHP), aka Sanford Health Plan of Minnesota.",NO,0,0,0,0,0,0,0,0,0,0,0,0,"1,016",0,0,0,0,0,0,0,0,0,0,"3,802",0,0,0,0,"21,338",0,0,0,0,0,0,0,0,0,0,0,0,"50,381",0,0,0,0,0,0,0,0,0,0,
462,"Florida Health Care Plan, Inc.","Blue Cross and Blue Shield of Florida, Inc.",97,1340 Ridgewood Avenue,Holly Hill,FL,32117,www.fhcp.com,For-profit,Private.,(386) 676-7110,(800) 232-0578,(386) 676-7119,Catamaran Corporation,None,Florida.,,NO,0,0,0,0,0,0,0,0,0,"48,956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
